Season,Slot,StrongSeed,WeakSeed,Round,TeamID_Strong,TeamName_Strong,TeamID_Weak,TeamName_Weak,TeamID_Winner,Strong_Win,Orig_Seed_Strong,Orig_Seed_Weak,Matchup,Round_v2,comp,Key,Win_Prob,RPI_Strong,RPI_Weak,RPI_Strong_Dummy,RPI_Weak_Dummy,Win_Prob_glm,Win_Prob_gbm
2018,R5WX,R4W1,R4X1,5,1452,West Virginia,1395,TCU,1452,1,5,6,1,3,1,301,0.5808823529411765,27,26,1,1,0.537390967349048,0.5034708976745605
2018,R5WX,R4W1,R4X1,5,1452,West Virginia,1395,TCU,1395,0,5,6,1,3,-1,301,0.4191176470588235,27,26,1,1,0.537390967349048,0.5034708976745605
2018,R5WX,R4W1,R4X1,5,1196,Florida,1395,TCU,1196,1,6,6,0,3,-1,300,0.5,46,26,1,1,0.47609626381091624,0.5491243004798889
2018,R5WX,R4W1,R4X1,5,1196,Florida,1395,TCU,1395,0,6,6,0,3,1,300,0.5,46,26,1,1,0.47609626381091624,0.5491243004798889
2018,R5WX,R4W1,R4X1,5,1116,Arkansas,1395,TCU,1116,1,7,6,1,3,-1,301,0.4191176470588235,30,26,1,1,0.4566675822722186,0.47692060470581055
2018,R5WX,R4W1,R4X1,5,1116,Arkansas,1395,TCU,1395,0,7,6,1,3,1,301,0.5808823529411765,30,26,1,1,0.4566675822722186,0.47692060470581055
2018,R5WX,R4W1,R4X1,5,1439,Virginia Tech,1395,TCU,1439,1,8,6,2,3,-1,302,0.45833333333333337,61,26,1,1,0.3830293537087566,0.2222580462694168
2018,R5WX,R4W1,R4X1,5,1439,Virginia Tech,1395,TCU,1395,0,8,6,2,3,1,302,0.5416666666666666,61,26,1,1,0.3830293537087566,0.2222580462694168
2018,R4X1,R3X1,R3X2,4,1242,Kansas,1395,TCU,1242,1,1,6,5,3,1,305,0.7777777777777778,5,26,1,1,0.7054967900424959,0.8277193903923035
2018,R4X1,R3X1,R3X2,4,1242,Kansas,1395,TCU,1395,0,1,6,5,3,-1,305,0.2222222222222222,5,26,1,1,0.7054967900424959,0.8277193903923035
2018,R3X2,R2X2,R2X3,3,1181,Duke,1395,TCU,1181,1,2,6,4,3,1,304,0.7068965517241379,7,26,1,1,0.6702719988399475,0.5636643767356873
2018,R3X2,R2X2,R2X3,3,1181,Duke,1395,TCU,1395,0,2,6,4,3,-1,304,0.2931034482758621,7,26,1,1,0.6702719988399475,0.5636643767356873
2018,R2X3,R1X3,R1X6,2,1277,Michigan St,1395,TCU,1277,1,3,6,3,2,1,203,0.6216216216216216,14,26,1,1,0.627450940860875,0.6251479983329773
2018,R2X3,R1X3,R1X6,2,1277,Michigan St,1395,TCU,1395,0,3,6,3,2,-1,203,0.3783783783783784,14,26,1,1,0.627450940860875,0.6251479983329773
2018,R4X1,R3X1,R3X2,4,1120,Auburn,1395,TCU,1120,1,4,6,2,3,1,302,0.5416666666666666,15,26,1,1,0.5894965061414453,0.5661368370056152
2018,R4X1,R3X1,R3X2,4,1120,Auburn,1395,TCU,1395,0,4,6,2,3,-1,302,0.45833333333333337,15,26,1,1,0.5894965061414453,0.5661368370056152
2018,R4X1,R3X1,R3X2,4,1155,Clemson,1395,TCU,1155,1,5,6,1,3,1,301,0.5808823529411765,11,26,1,1,0.5563579710842104,0.5136704444885254
2018,R4X1,R3X1,R3X2,4,1155,Clemson,1395,TCU,1395,0,5,6,1,3,-1,301,0.4191176470588235,11,26,1,1,0.5563579710842104,0.5136704444885254
2018,R3X2,R2X2,R2X3,3,1348,Rhode Island,1395,TCU,1348,1,7,6,1,3,-1,301,0.4191176470588235,19,26,1,1,0.46975266754393097,0.4871099293231964
2018,R3X2,R2X2,R2X3,3,1348,Rhode Island,1395,TCU,1395,0,7,6,1,3,1,301,0.5808823529411765,19,26,1,1,0.46975266754393097,0.4871099293231964
2018,R4X1,R3X1,R3X2,4,1371,Seton Hall,1395,TCU,1371,1,8,6,2,3,-1,302,0.45833333333333337,31,26,1,1,0.4174675716494686,0.41825467348098755
2018,R4X1,R3X1,R3X2,4,1371,Seton Hall,1395,TCU,1395,0,8,6,2,3,1,302,0.5416666666666666,31,26,1,1,0.4174675716494686,0.41825467348098755
2018,R5WX,R4W1,R4X1,5,1347,Radford,1395,TCU,1347,1,16,6,10,3,-1,310,0.5,128,26,1,1,0.1156496132252019,0.0923510268330574
2018,R5WX,R4W1,R4X1,5,1347,Radford,1395,TCU,1395,0,16,6,10,3,1,310,0.5,128,26,1,1,0.1156496132252019,0.0923510268330574
2018,R5WX,R4W1,R4X1,5,1168,CS Fullerton,1395,TCU,1168,1,15,6,9,3,-1,309,0.13636363636363635,131,26,1,1,0.1307875317527597,0.0533672571182251
2018,R5WX,R4W1,R4X1,5,1168,CS Fullerton,1395,TCU,1395,0,15,6,9,3,1,309,0.8636363636363636,131,26,1,1,0.1307875317527597,0.0533672571182251
2018,R5WX,R4W1,R4X1,5,1372,SF Austin,1395,TCU,1372,1,14,6,8,3,-1,308,0.5,104,26,1,1,0.1665599007800597,0.048690762370824814
2018,R5WX,R4W1,R4X1,5,1372,SF Austin,1395,TCU,1395,0,14,6,8,3,1,308,0.5,104,26,1,1,0.1665599007800597,0.048690762370824814
2018,R5WX,R4W1,R4X1,5,1267,Marshall,1395,TCU,1267,1,13,6,7,3,-1,307,0.3529411764705882,87,26,1,1,0.20193501180747034,0.16090159118175507
2018,R5WX,R4W1,R4X1,5,1267,Marshall,1395,TCU,1395,0,13,6,7,3,1,307,0.6470588235294118,87,26,1,1,0.20193501180747034,0.16090159118175507
2018,R4X1,R3X1,R3X2,4,1335,Penn,1395,TCU,1335,1,16,6,10,3,-1,310,0.5,115,26,1,1,0.12216445113524729,0.05763693153858185
2018,R4X1,R3X1,R3X2,4,1335,Penn,1395,TCU,1395,0,16,6,10,3,1,310,0.5,115,26,1,1,0.12216445113524729,0.05763693153858185
2018,R3X2,R2X2,R2X3,3,1233,Iona,1395,TCU,1233,1,15,6,9,3,-1,309,0.13636363636363635,107,26,1,1,0.14440342683936144,0.04664038494229317
2018,R3X2,R2X2,R2X3,3,1233,Iona,1395,TCU,1395,0,15,6,9,3,1,309,0.8636363636363636,107,26,1,1,0.14440342683936144,0.04664038494229317
2018,R2X3,R1X3,R1X6,2,1137,Bucknell,1395,TCU,1137,1,14,6,8,2,-1,208,0.2543103448275862,80,26,1,1,0.1831153886891224,0.10911425948143005
2018,R2X3,R1X3,R1X6,2,1137,Bucknell,1395,TCU,1395,0,14,6,8,2,1,208,0.7456896551724138,80,26,1,1,0.1831153886891224,0.10911425948143005
2018,R4X1,R3X1,R3X2,4,1158,Col Charleston,1395,TCU,1158,1,13,6,7,3,-1,307,0.3529411764705882,57,26,1,1,0.22605678486560485,0.1702137142419815
2018,R4X1,R3X1,R3X2,4,1158,Col Charleston,1395,TCU,1395,0,13,6,7,3,1,307,0.6470588235294118,57,26,1,1,0.22605678486560485,0.1702137142419815
2018,R5WX,R4W1,R4X1,5,1104,Alabama,1395,TCU,1104,1,9,6,3,3,-1,303,0.3513513513513513,42,26,1,1,0.3680865512729963,0.42137110233306885
2018,R5WX,R4W1,R4X1,5,1104,Alabama,1395,TCU,1395,0,9,6,3,3,1,303,0.6486486486486487,42,26,1,1,0.3680865512729963,0.42137110233306885
2018,R5WX,R4W1,R4X1,5,1139,Butler,1395,TCU,1139,1,10,6,4,3,-1,304,0.2931034482758621,41,26,1,1,0.3339712458737044,0.4184502959251404
2018,R5WX,R4W1,R4X1,5,1139,Butler,1395,TCU,1395,0,10,6,4,3,1,304,0.7068965517241379,41,26,1,1,0.3339712458737044,0.4184502959251404
2018,R4X1,R3X1,R3X2,4,1301,NC State,1395,TCU,1301,1,9,6,3,3,-1,303,0.3513513513513513,64,26,1,1,0.3439612141578801,0.4534890055656433
2018,R4X1,R3X1,R3X2,4,1301,NC State,1395,TCU,1395,0,9,6,3,3,1,303,0.6486486486486487,64,26,1,1,0.3439612141578801,0.4534890055656433
2018,R3X2,R2X2,R2X3,3,1328,Oklahoma,1395,TCU,1328,1,10,6,4,3,-1,304,0.2931034482758621,49,26,1,1,0.3255123198077896,0.4184076488018036
2018,R3X2,R2X2,R2X3,3,1328,Oklahoma,1395,TCU,1395,0,10,6,4,3,1,304,0.7068965517241379,49,26,1,1,0.3255123198077896,0.4184076488018036
2018,R5WX,R4W1,R4X1,5,1293,Murray St,1395,TCU,1293,1,12,6,6,3,-1,306,0.33333333333333337,48,26,1,1,0.26249811944671636,0.3687203526496887
2018,R5WX,R4W1,R4X1,5,1293,Murray St,1395,TCU,1395,0,12,6,6,3,1,306,0.6666666666666666,48,26,1,1,0.26249811944671636,0.3687203526496887
2018,R4X1,R3X1,R3X2,4,1308,New Mexico St,1395,TCU,1308,1,12,6,6,3,-1,306,0.33333333333333337,35,26,1,1,0.2747155762783215,0.36505526304244995
2018,R4X1,R3X1,R3X2,4,1308,New Mexico St,1395,TCU,1395,0,12,6,6,3,1,306,0.6666666666666666,35,26,1,1,0.2747155762783215,0.36505526304244995
2018,R5WX,R4W1,R4X1,5,1382,St Bonaventure,1395,TCU,1382,1,11,6,5,3,-1,305,0.2222222222222222,24,26,1,1,0.3178714126987872,0.39561280608177185
2018,R5WX,R4W1,R4X1,5,1382,St Bonaventure,1395,TCU,1395,0,11,6,5,3,1,305,0.7777777777777778,24,26,1,1,0.3178714126987872,0.39561280608177185
2018,R5WX,R4W1,R4X1,5,1437,Villanova,1393,Syracuse,1437,1,1,11,10,3,1,310,0.5,2,45,1,1,0.8522060204580956,0.8499095439910889
2018,R5WX,R4W1,R4X1,5,1437,Villanova,1393,Syracuse,1393,0,1,11,10,3,-1,310,0.5,2,45,1,1,0.8522060204580956,0.8499095439910889
2018,R5WX,R4W1,R4X1,5,1345,Purdue,1393,Syracuse,1345,1,2,11,9,3,1,309,0.8636363636363636,9,45,1,1,0.8269108719428296,0.6900147795677185
2018,R5WX,R4W1,R4X1,5,1345,Purdue,1393,Syracuse,1393,0,2,11,9,3,-1,309,0.13636363636363635,9,45,1,1,0.8269108719428296,0.6900147795677185
2018,R5WX,R4W1,R4X1,5,1403,Texas Tech,1393,Syracuse,1403,1,3,11,8,3,1,308,0.5,23,45,1,1,0.7928647571330646,0.6062282919883728
2018,R5WX,R4W1,R4X1,5,1403,Texas Tech,1393,Syracuse,1393,0,3,11,8,3,-1,308,0.5,23,45,1,1,0.7928647571330646,0.6062282919883728
2018,R5WX,R4W1,R4X1,5,1455,Wichita St,1393,Syracuse,1455,1,4,11,7,3,1,307,0.6470588235294118,16,45,1,1,0.7722647195281764,0.6091721057891846
2018,R5WX,R4W1,R4X1,5,1455,Wichita St,1393,Syracuse,1393,0,4,11,7,3,-1,307,0.3529411764705882,16,45,1,1,0.7722647195281764,0.6091721057891846
2018,R5WX,R4W1,R4X1,5,1452,West Virginia,1393,Syracuse,1452,1,5,11,6,3,1,306,0.6666666666666666,27,45,1,1,0.7337801798621316,0.5661904811859131
2018,R5WX,R4W1,R4X1,5,1452,West Virginia,1393,Syracuse,1393,0,5,11,6,3,-1,306,0.33333333333333337,27,45,1,1,0.7337801798621316,0.5661904811859131
2018,R5WX,R4W1,R4X1,5,1196,Florida,1393,Syracuse,1196,1,6,11,5,3,1,305,0.7777777777777778,46,45,1,1,0.6831650784680814,0.6105379462242126
2018,R5WX,R4W1,R4X1,5,1196,Florida,1393,Syracuse,1393,0,6,11,5,3,-1,305,0.2222222222222222,46,45,1,1,0.6831650784680814,0.6105379462242126
2018,R5WX,R4W1,R4X1,5,1116,Arkansas,1393,Syracuse,1116,1,7,11,4,3,1,304,0.7068965517241379,30,45,1,1,0.6660287541263074,0.5399292707443237
2018,R5WX,R4W1,R4X1,5,1116,Arkansas,1393,Syracuse,1393,0,7,11,4,3,-1,304,0.2931034482758621,30,45,1,1,0.6660287541263074,0.5399292707443237
2018,R5WX,R4W1,R4X1,5,1439,Virginia Tech,1393,Syracuse,1439,1,8,11,3,3,1,303,0.6486486486486487,61,45,1,1,0.5956406797360603,0.26105985045433044
2018,R5WX,R4W1,R4X1,5,1439,Virginia Tech,1393,Syracuse,1393,0,8,11,3,3,-1,303,0.3513513513513513,61,45,1,1,0.5956406797360603,0.26105985045433044
2018,R4X1,R3X1,R3X2,4,1242,Kansas,1393,Syracuse,1242,1,1,11,10,3,1,310,0.5,5,45,1,1,0.8503890698217407,0.8742651343345642
2018,R4X1,R3X1,R3X2,4,1242,Kansas,1393,Syracuse,1393,0,1,11,10,3,-1,310,0.5,5,45,1,1,0.8503890698217407,0.8742651343345642
2018,R3X2,R2X2,R2X3,3,1181,Duke,1393,Syracuse,1181,1,2,11,9,3,1,309,0.8636363636363636,7,45,1,1,0.8282761645832737,0.712100088596344
2018,R3X2,R2X2,R2X3,3,1181,Duke,1393,Syracuse,1393,0,2,11,9,3,-1,309,0.13636363636363635,7,45,1,1,0.8282761645832737,0.712100088596344
2018,R2X3,R1X3,R1X6,2,1277,Michigan St,1393,Syracuse,1277,1,3,11,8,2,1,208,0.7456896551724138,14,45,1,1,0.799847304008891,0.6134182214736938
2018,R2X3,R1X3,R1X6,2,1277,Michigan St,1393,Syracuse,1393,0,3,11,8,2,-1,208,0.2543103448275862,14,45,1,1,0.799847304008891,0.6134182214736938
2018,R4X1,R3X1,R3X2,4,1120,Auburn,1393,Syracuse,1120,1,4,11,7,3,1,307,0.6470588235294118,15,45,1,1,0.7731050639259244,0.6091721057891846
2018,R4X1,R3X1,R3X2,4,1120,Auburn,1393,Syracuse,1393,0,4,11,7,3,-1,307,0.3529411764705882,15,45,1,1,0.7731050639259244,0.6091721057891846
2018,R4X1,R3X1,R3X2,4,1155,Clemson,1393,Syracuse,1155,1,5,11,6,3,1,306,0.6666666666666666,11,45,1,1,0.7484640880289641,0.5761861801147461
2018,R4X1,R3X1,R3X2,4,1155,Clemson,1393,Syracuse,1393,0,5,11,6,3,-1,306,0.33333333333333337,11,45,1,1,0.7484640880289641,0.5761861801147461
2018,R1X6,X06,X11,1,1395,TCU,1393,Syracuse,1395,1,6,11,5,1,1,105,0.625,26,45,1,1,0.7035047707182511,0.5661904811859131
2018,R1X6,X06,X11,1,1395,TCU,1393,Syracuse,1393,0,6,11,5,1,-1,105,0.375,26,45,1,1,0.7035047707182511,0.5661904811859131
2018,R3X2,R2X2,R2X3,3,1348,Rhode Island,1393,Syracuse,1348,1,7,11,4,3,1,304,0.7068965517241379,19,45,1,1,0.6776310533288792,0.5500491261482239
2018,R3X2,R2X2,R2X3,3,1348,Rhode Island,1393,Syracuse,1393,0,7,11,4,3,-1,304,0.2931034482758621,19,45,1,1,0.6776310533288792,0.5500491261482239
2018,R4X1,R3X1,R3X2,4,1371,Seton Hall,1393,Syracuse,1371,1,8,11,3,3,1,303,0.6486486486486487,31,45,1,1,0.6296849635983952,0.4806343913078308
2018,R4X1,R3X1,R3X2,4,1371,Seton Hall,1393,Syracuse,1393,0,8,11,3,3,-1,303,0.3513513513513513,31,45,1,1,0.6296849635983952,0.4806343913078308
2018,R5WX,R4W1,R4X1,5,1347,Radford,1393,Syracuse,1347,1,16,11,5,3,-1,305,0.2222222222222222,128,45,1,1,0.2368107428586211,0.11399123817682266
2018,R5WX,R4W1,R4X1,5,1347,Radford,1393,Syracuse,1393,0,16,11,5,3,1,305,0.7777777777777778,128,45,1,1,0.2368107428586211,0.11399123817682266
2018,R5WX,R4W1,R4X1,5,1168,CS Fullerton,1393,Syracuse,1168,1,15,11,4,3,-1,304,0.2931034482758621,131,45,1,1,0.2630899297249098,0.06654226034879684
2018,R5WX,R4W1,R4X1,5,1168,CS Fullerton,1393,Syracuse,1393,0,15,11,4,3,1,304,0.7068965517241379,131,45,1,1,0.2630899297249098,0.06654226034879684
2018,R5WX,R4W1,R4X1,5,1372,SF Austin,1393,Syracuse,1372,1,14,11,3,3,-1,303,0.3513513513513513,104,45,1,1,0.32165787390498,0.05820552259683609
2018,R5WX,R4W1,R4X1,5,1372,SF Austin,1393,Syracuse,1393,0,14,11,3,3,1,303,0.6486486486486487,104,45,1,1,0.32165787390498,0.05820552259683609
2018,R5WX,R4W1,R4X1,5,1267,Marshall,1393,Syracuse,1267,1,13,11,2,3,-1,302,0.45833333333333337,87,45,1,1,0.37514650576505587,0.17463262379169464
2018,R5WX,R4W1,R4X1,5,1267,Marshall,1393,Syracuse,1393,0,13,11,2,3,1,302,0.5416666666666666,87,45,1,1,0.37514650576505587,0.17463262379169464
2018,R4X1,R3X1,R3X2,4,1335,Penn,1393,Syracuse,1335,1,16,11,5,3,-1,305,0.2222222222222222,115,45,1,1,0.24823504661115378,0.0717860758304596
2018,R4X1,R3X1,R3X2,4,1335,Penn,1393,Syracuse,1393,0,16,11,5,3,1,305,0.7777777777777778,115,45,1,1,0.24823504661115378,0.0717860758304596
2018,R3X2,R2X2,R2X3,3,1233,Iona,1393,Syracuse,1233,1,15,11,4,3,-1,304,0.2931034482758621,107,45,1,1,0.2859482711926828,0.058256883174180984
2018,R3X2,R2X2,R2X3,3,1233,Iona,1393,Syracuse,1393,0,15,11,4,3,1,304,0.7068965517241379,107,45,1,1,0.2859482711926828,0.058256883174180984
2018,R2X3,R1X3,R1X6,2,1137,Bucknell,1393,Syracuse,1137,1,14,11,3,2,-1,203,0.3783783783783784,80,45,1,1,0.347207251491105,0.12883737683296204
2018,R2X3,R1X3,R1X6,2,1137,Bucknell,1393,Syracuse,1393,0,14,11,3,2,1,203,0.6216216216216216,80,45,1,1,0.347207251491105,0.12883737683296204
2018,R4X1,R3X1,R3X2,4,1158,Col Charleston,1393,Syracuse,1158,1,13,11,2,3,-1,302,0.45833333333333337,57,45,1,1,0.40934621418637174,0.18456463515758514
2018,R4X1,R3X1,R3X2,4,1158,Col Charleston,1393,Syracuse,1393,0,13,11,2,3,1,302,0.5416666666666666,57,45,1,1,0.40934621418637174,0.18456463515758514
2018,R5WX,R4W1,R4X1,5,1104,Alabama,1393,Syracuse,1104,1,9,11,2,3,1,302,0.5416666666666666,42,45,1,1,0.5802035885018186,0.4838290512561798
2018,R5WX,R4W1,R4X1,5,1104,Alabama,1393,Syracuse,1393,0,9,11,2,3,-1,302,0.45833333333333337,42,45,1,1,0.5802035885018186,0.4838290512561798
2018,R5WX,R4W1,R4X1,5,1139,Butler,1393,Syracuse,1139,1,10,11,1,3,1,301,0.5808823529411765,41,45,1,1,0.5433324177277945,0.48083505034446716
2018,R5WX,R4W1,R4X1,5,1139,Butler,1393,Syracuse,1393,0,10,11,1,3,-1,301,0.4191176470588235,41,45,1,1,0.5433324177277945,0.48083505034446716
2018,R4X1,R3X1,R3X2,4,1301,NC State,1393,Syracuse,1301,1,9,11,2,3,1,302,0.5416666666666666,64,45,1,1,0.5543722719886518,0.5063759684562683
2018,R4X1,R3X1,R3X2,4,1301,NC State,1393,Syracuse,1393,0,9,11,2,3,-1,302,0.45833333333333337,64,45,1,1,0.5543722719886518,0.5063759684562683
2018,R3X2,R2X2,R2X3,3,1328,Oklahoma,1393,Syracuse,1328,1,10,11,1,3,1,301,0.5808823529411765,49,45,1,1,0.5338208837663828,0.47072723507881165
2018,R3X2,R2X2,R2X3,3,1328,Oklahoma,1393,Syracuse,1393,0,10,11,1,3,-1,301,0.4191176470588235,49,45,1,1,0.5338208837663828,0.47072723507881165
2018,R5WX,R4W1,R4X1,5,1293,Murray St,1393,Syracuse,1293,1,12,11,1,3,-1,301,0.4191176470588235,48,45,1,1,0.4578549411348449,0.40790608525276184
2018,R5WX,R4W1,R4X1,5,1293,Murray St,1393,Syracuse,1393,0,12,11,1,3,1,301,0.5808823529411765,48,45,1,1,0.4578549411348449,0.40790608525276184
2018,R4X1,R3X1,R3X2,4,1308,New Mexico St,1393,Syracuse,1308,1,12,11,1,3,-1,301,0.4191176470588235,35,45,1,1,0.47332932303111314,0.4261198937892914
2018,R4X1,R3X1,R3X2,4,1308,New Mexico St,1393,Syracuse,1393,0,12,11,1,3,1,301,0.5808823529411765,35,45,1,1,0.47332932303111314,0.4261198937892914
2018,R5WX,R4W1,R4X1,5,1382,St Bonaventure,1393,Syracuse,1382,1,11,11,0,3,-1,300,0.5,24,45,1,1,0.5250969623163154,0.45726993680000305
2018,R5WX,R4W1,R4X1,5,1382,St Bonaventure,1393,Syracuse,1393,0,11,11,0,3,1,300,0.5,24,45,1,1,0.5250969623163154,0.45726993680000305
2018,R6CH,R5WX,R5YZ,6,1437,Villanova,1438,Virginia,1437,1,1,1,0,3,-1,300,0.5,2,1,1,1,0.4988039036666024,0.5308950543403625
2018,R6CH,R5WX,R5YZ,6,1437,Villanova,1438,Virginia,1438,0,1,1,0,3,1,300,0.5,2,1,1,1,0.4988039036666024,0.5308950543403625
2018,R6CH,R5WX,R5YZ,6,1345,Purdue,1438,Virginia,1345,1,2,1,1,3,-1,301,0.4191176470588235,9,1,1,1,0.45192320162055255,0.38048696517944336
2018,R6CH,R5WX,R5YZ,6,1345,Purdue,1438,Virginia,1438,0,2,1,1,3,1,301,0.5808823529411765,9,1,1,1,0.45192320162055255,0.38048696517944336
2018,R6CH,R5WX,R5YZ,6,1403,Texas Tech,1438,Virginia,1403,1,3,1,2,3,-1,302,0.45833333333333337,23,1,1,1,0.3978305574575045,0.2616422772407532
2018,R6CH,R5WX,R5YZ,6,1403,Texas Tech,1438,Virginia,1438,0,3,1,2,3,1,302,0.5416666666666666,23,1,1,1,0.3978305574575045,0.2616422772407532
2018,R6CH,R5WX,R5YZ,6,1455,Wichita St,1438,Virginia,1455,1,4,1,3,3,-1,303,0.3513513513513513,16,1,1,1,0.36920009654749697,0.25625404715538025
2018,R6CH,R5WX,R5YZ,6,1455,Wichita St,1438,Virginia,1438,0,4,1,3,3,1,303,0.6486486486486487,16,1,1,1,0.36920009654749697,0.25625404715538025
2018,R6CH,R5WX,R5YZ,6,1452,West Virginia,1438,Virginia,1452,1,5,1,4,3,-1,304,0.2931034482758621,27,1,1,1,0.3223689466711324,0.17518211901187897
2018,R6CH,R5WX,R5YZ,6,1452,West Virginia,1438,Virginia,1438,0,5,1,4,3,1,304,0.7068965517241379,27,1,1,1,0.3223689466711324,0.17518211901187897
2018,R6CH,R5WX,R5YZ,6,1196,Florida,1438,Virginia,1196,1,6,1,5,3,-1,305,0.2222222222222222,46,1,1,1,0.27122075463349743,0.21104134619235992
2018,R6CH,R5WX,R5YZ,6,1196,Florida,1438,Virginia,1438,0,6,1,5,3,1,305,0.7777777777777778,46,1,1,1,0.27122075463349743,0.21104134619235992
2018,R6CH,R5WX,R5YZ,6,1116,Arkansas,1438,Virginia,1116,1,7,1,6,3,-1,306,0.33333333333333337,30,1,1,1,0.2560663078665856,0.1548870950937271
2018,R6CH,R5WX,R5YZ,6,1116,Arkansas,1438,Virginia,1438,0,7,1,6,3,1,306,0.6666666666666666,30,1,1,1,0.2560663078665856,0.1548870950937271
2018,R6CH,R5WX,R5YZ,6,1439,Virginia Tech,1438,Virginia,1439,1,8,1,7,3,-1,307,0.3529411764705882,61,1,1,1,0.20270715136769252,0.12445683777332306
2018,R6CH,R5WX,R5YZ,6,1439,Virginia Tech,1438,Virginia,1438,0,8,1,7,3,1,307,0.6470588235294118,61,1,1,1,0.20270715136769252,0.12445683777332306
2018,R6CH,R5WX,R5YZ,6,1242,Kansas,1438,Virginia,1242,1,1,1,0,3,-1,300,0.5,5,1,1,1,0.495215751557123,0.5666970610618591
2018,R6CH,R5WX,R5YZ,6,1242,Kansas,1438,Virginia,1438,0,1,1,0,3,1,300,0.5,5,1,1,1,0.495215751557123,0.5666970610618591
2018,R6CH,R5WX,R5YZ,6,1181,Duke,1438,Virginia,1181,1,2,1,1,3,-1,301,0.4191176470588235,7,1,1,1,0.45429435448237937,0.38048696517944336
2018,R6CH,R5WX,R5YZ,6,1181,Duke,1438,Virginia,1438,0,2,1,1,3,1,301,0.5808823529411765,7,1,1,1,0.45429435448237937,0.38048696517944336
2018,R6CH,R5WX,R5YZ,6,1277,Michigan St,1438,Virginia,1277,1,3,1,2,3,-1,302,0.45833333333333337,14,1,1,1,0.4081899379557572,0.3538937270641327
2018,R6CH,R5WX,R5YZ,6,1277,Michigan St,1438,Virginia,1438,0,3,1,2,3,1,302,0.5416666666666666,14,1,1,1,0.4081899379557572,0.3538937270641327
2018,R6CH,R5WX,R5YZ,6,1120,Auburn,1438,Virginia,1120,1,4,1,3,3,-1,303,0.3513513513513513,15,1,1,1,0.37031503640161706,0.28754064440727234
2018,R6CH,R5WX,R5YZ,6,1120,Auburn,1438,Virginia,1438,0,4,1,3,3,1,303,0.6486486486486487,15,1,1,1,0.37031503640161706,0.28754064440727234
2018,R6CH,R5WX,R5YZ,6,1155,Clemson,1438,Virginia,1155,1,5,1,4,3,-1,304,0.2931034482758621,11,1,1,1,0.3393132790833052,0.24326713383197784
2018,R6CH,R5WX,R5YZ,6,1155,Clemson,1438,Virginia,1438,0,5,1,4,3,1,304,0.7068965517241379,11,1,1,1,0.3393132790833052,0.24326713383197784
2018,R6CH,R5WX,R5YZ,6,1395,TCU,1438,Virginia,1395,1,6,1,5,3,-1,305,0.2222222222222222,26,1,1,1,0.29054267147591645,0.17518211901187897
2018,R6CH,R5WX,R5YZ,6,1395,TCU,1438,Virginia,1438,0,6,1,5,3,1,305,0.7777777777777778,26,1,1,1,0.29054267147591645,0.17518211901187897
2018,R6CH,R5WX,R5YZ,6,1348,Rhode Island,1438,Virginia,1348,1,7,1,6,3,-1,306,0.33333333333333337,19,1,1,1,0.2662198201378787,0.21716108918190002
2018,R6CH,R5WX,R5YZ,6,1348,Rhode Island,1438,Virginia,1438,0,7,1,6,3,1,306,0.6666666666666666,19,1,1,1,0.2662198201378787,0.21716108918190002
2018,R6CH,R5WX,R5YZ,6,1371,Seton Hall,1438,Virginia,1371,1,8,1,7,3,-1,307,0.3529411764705882,31,1,1,1,0.22689493607408484,0.1449001282453537
2018,R6CH,R5WX,R5YZ,6,1371,Seton Hall,1438,Virginia,1438,0,8,1,7,3,1,307,0.6470588235294118,31,1,1,1,0.22689493607408484,0.1449001282453537
2018,R6CH,R5WX,R5YZ,6,1347,Radford,1438,Virginia,1347,1,16,1,15,3,-1,315,0.5,128,1,1,1,0.05083303890982847,0.029675917699933052
2018,R6CH,R5WX,R5YZ,6,1347,Radford,1438,Virginia,1438,0,16,1,15,3,1,315,0.5,128,1,1,1,0.05083303890982847,0.029675917699933052
2018,R6CH,R5WX,R5YZ,6,1168,CS Fullerton,1438,Virginia,1168,1,15,1,14,3,-1,314,0.5,131,1,1,1,0.058043663363608916,0.01389389019459486
2018,R6CH,R5WX,R5YZ,6,1168,CS Fullerton,1438,Virginia,1438,0,15,1,14,3,1,314,0.5,131,1,1,1,0.058043663363608916,0.01389389019459486
2018,R6CH,R5WX,R5YZ,6,1372,SF Austin,1438,Virginia,1372,1,14,1,13,3,-1,313,0.5,104,1,1,1,0.07565116269859598,0.033113569021224976
2018,R6CH,R5WX,R5YZ,6,1372,SF Austin,1438,Virginia,1438,0,14,1,13,3,1,313,0.5,104,1,1,1,0.07565116269859598,0.033113569021224976
2018,R6CH,R5WX,R5YZ,6,1267,Marshall,1438,Virginia,1267,1,13,1,12,3,-1,312,0.5,87,1,1,1,0.09389364293052344,0.058816295117139816
2018,R6CH,R5WX,R5YZ,6,1267,Marshall,1438,Virginia,1438,0,13,1,12,3,1,312,0.5,87,1,1,1,0.09389364293052344,0.058816295117139816
2018,R6CH,R5WX,R5YZ,6,1335,Penn,1438,Virginia,1335,1,16,1,15,3,-1,315,0.5,115,1,1,1,0.0539192140041974,0.026432381942868233
2018,R6CH,R5WX,R5YZ,6,1335,Penn,1438,Virginia,1438,0,16,1,15,3,1,315,0.5,115,1,1,1,0.0539192140041974,0.026432381942868233
